Displacement,Label
5.67198321,Damaged
5.679368979,Damaged
5.686759475,Damaged
5.694155114,Damaged
5.701556335,Damaged
5.708963599,Damaged
5.716377388,Damaged
5.723798206,Damaged
5.731226577,Damaged
5.73866305,Damaged
5.746108191,Damaged
5.753562591,Damaged
5.761026845,Damaged
5.768501059,Damaged
5.775984903,Damaged
5.783478044,Damaged
5.790980163,Damaged
5.798490952,Damaged
5.806010114,Damaged
5.813537364,Damaged
5.82107243,Damaged
5.828615049,Damaged
5.836164973,Damaged
5.843721962,Damaged
5.851285792,Damaged
5.858856247,Damaged
5.866433124,Damaged
5.874016232,Damaged
5.881605393,Damaged
5.889200437,Damaged
5.896801209,Damaged
5.904407565,Damaged
5.912019371,Damaged
5.919636508,Damaged
5.927258865,Damaged
5.934886346,Damaged
5.942518863,Damaged
5.950156344,Damaged
5.957798726,Damaged
5.965445957,Damaged
5.973097999,Damaged
5.980754825,Damaged
5.988416419,Damaged
5.996082777,Damaged
6.003753906,Damaged
6.011429827,Damaged
6.01911057,Damaged
6.026796178,Damaged
6.034486707,Damaged
6.042182221,Damaged
6.0498828,Damaged
6.057588532,Damaged
6.06529952,Damaged
6.073016052,Damaged
6.08073985,Damaged
6.088470759,Damaged
6.096208132,Damaged
6.103951388,Damaged
6.111700013,Damaged
6.119453564,Damaged
6.127211661,Damaged
6.134973995,Damaged
6.142740324,Damaged
6.150510471,Damaged
6.15828433,Damaged
6.166061861,Damaged
6.173843091,Damaged
6.181628116,Damaged
6.189417099,Damaged
6.19721027,Damaged
6.205007927,Damaged
6.212810435,Damaged
6.220618229,Damaged
6.228431808,Damaged
6.236251742,Damaged
6.244078665,Damaged
6.251913282,Damaged
6.259756363,Damaged
6.267608748,Damaged
6.275471342,Damaged
6.283345119,Damaged
6.291231121,Damaged
6.299130456,Damaged
6.307044302,Damaged
6.314973874,Damaged
6.322915693,Damaged
6.330866452,Damaged
6.338825864,Damaged
6.346793652,Damaged
6.354769548,Damaged
6.362753295,Damaged
6.370744642,Damaged
6.378743353,Damaged
6.386749198,Damaged
6.394761957,Damaged
6.402781421,Damaged
6.41080739,Damaged
6.418839675,Damaged
6.426878094,Damaged
6.434922476,Damaged
6.442972661,Damaged
6.451028497,Damaged
6.459089843,Damaged
6.467156566,Damaged
6.475228544,Damaged
6.483305665,Damaged
6.491387825,Damaged
6.499474932,Damaged
6.507566902,Damaged
6.515663661,Damaged
6.523765144,Damaged
6.531871299,Damaged
6.539982079,Damaged
6.548097449,Damaged
6.556217386,Damaged
6.564341872,Damaged
6.572470233,Damaged
6.580601224,Damaged
6.588735053,Damaged
6.596871955,Damaged
6.605012147,Damaged
6.613155828,Damaged
6.621303178,Damaged
6.629454359,Damaged
6.637609513,Damaged
6.645768766,Damaged
6.653932224,Damaged
6.662099974,Damaged
6.670272087,Damaged
6.678448614,Damaged
6.686629588,Damaged
6.694815022,Damaged
6.703004912,Damaged
6.711199237,Damaged
6.719397955,Damaged
6.727601006,Damaged
6.735808314,Damaged
6.744019781,Damaged
6.752235294,Damaged
6.760454719,Damaged
6.768677905,Damaged
6.776904681,Damaged
6.78513486,Damaged
6.793368236,Damaged
6.801604582,Damaged
6.809843655,Damaged
6.818085194,Damaged
6.826328917,Damaged
6.834574527,Damaged
6.842821706,Damaged
6.851070119,Damaged
6.859319411,Damaged
6.867569209,Damaged
6.875819124,Damaged
6.884069428,Damaged
6.892323291,Damaged
6.90058079,Damaged
6.908841501,Damaged
6.917105027,Damaged
6.925371,Damaged
6.933639079,Damaged
6.941908952,Damaged
6.950180332,Damaged
6.958452962,Damaged
6.966726612,Damaged
6.975001081,Damaged
6.983276195,Damaged
6.991551806,Damaged
6.999827796,Damaged
7.008104075,Damaged
7.016380579,Damaged
7.024657272,Damaged
7.032934148,Damaged
7.041211226,Damaged
7.049488555,Damaged
7.05776621,Damaged
7.066044294,Damaged
7.074322939,Damaged
7.082602304,Damaged
7.090882576,Damaged
7.09916397,Damaged
7.107446727,Damaged
7.115731118,Damaged
7.12401744,Damaged
7.132306021,Damaged
7.140597212,Damaged
7.148891442,Damaged
7.157191935,Damaged
7.165500035,Damaged
7.173815178,Damaged
7.182136854,Damaged
7.190464606,Damaged
7.198798032,Damaged
7.207136782,Damaged
7.21548056,Damaged
7.223829123,Damaged
7.232182283,Damaged
7.240539904,Damaged
7.248901905,Damaged
7.257268256,Damaged
7.265638983,Damaged
7.274014164,Damaged
7.282393932,Damaged
7.290778473,Damaged
7.299168025,Damaged
7.307562881,Damaged
7.315963387,Damaged
7.324369943,Damaged
7.332783003,Damaged
7.341203072,Damaged
7.349630712,Damaged
7.358066536,Damaged
7.366511211,Damaged
7.374965457,Damaged
7.383430051,Damaged
7.391905818,Damaged
7.400393641,Damaged
7.408894007,Damaged
7.41740387,Damaged
7.425922148,Damaged
7.43444845,Damaged
7.442982384,Damaged
7.451523557,Damaged
7.460071571,Damaged
7.468626027,Damaged
7.477186525,Damaged
7.485752659,Damaged
7.494324025,Damaged
7.502900215,Damaged
7.511480817,Damaged
7.520065419,Damaged
7.528653606,Damaged
7.537244961,Damaged
7.545839063,Damaged
7.554435491,Damaged
7.563033821,Damaged
7.571633626,Damaged
7.580234476,Damaged
7.588835942,Damaged
7.59743759,Damaged
7.606038983,Damaged
7.614639685,Damaged
7.623239253,Damaged
7.631837247,Damaged
7.640433221,Damaged
7.64902897,Damaged
7.657628497,Damaged
7.666232535,Damaged
7.674841697,Damaged
7.683456537,Damaged
7.692077545,Damaged
7.700705151,Damaged
7.709339725,Damaged
7.717981572,Damaged
7.72663094,Damaged
7.735288013,Damaged
7.743952914,Damaged
7.752625705,Damaged
7.761306386,Damaged
7.769994898,Damaged
7.778691117,Damaged
7.78739486,Damaged
7.796105883,Damaged
7.80482388,Damaged
7.813548482,Damaged
7.822279262,Damaged
7.831015728,Damaged
7.839757326,Damaged
7.848500009,Damaged
7.857241025,Damaged
7.865980964,Damaged
7.874720407,Damaged
7.883459927,Damaged
7.89220009,Damaged
7.900941453,Damaged
7.909684566,Damaged
7.918429968,Damaged
7.927178195,Damaged
7.93592977,Damaged
7.944685212,Damaged
7.953445029,Damaged
7.962209722,Damaged
7.970979784,Damaged
7.9797557,Damaged
7.988537948,Damaged
7.997326996,Damaged
8.006123305,Damaged
8.014927328,Damaged
8.02373951,Damaged
8.032560288,Damaged
8.04139009,Damaged
8.050229337,Damaged
8.059078442,Damaged
8.067937809,Damaged
8.076807836,Damaged
8.08568891,Damaged
8.094581412,Damaged
8.103485715,Damaged
8.112402067,Damaged
8.121324772,Damaged
8.130250276,Damaged
8.139178278,Damaged
8.148108528,Damaged
8.157040824,Damaged
8.165975015,Damaged
8.174910999,Damaged
8.183848725,Damaged
8.19278819,Damaged
8.201729442,Damaged
8.210672579,Damaged
8.219617747,Damaged
8.228565143,Damaged
8.237515015,Damaged
8.246467658,Damaged
8.255423419,Damaged
8.264382693,Damaged
8.273345926,Damaged
8.282313614,Damaged
8.291286302,Damaged
8.300264584,Damaged
8.309249106,Damaged
8.318240562,Damaged
8.327239696,Damaged
8.336247301,Damaged
8.345264222,Damaged
8.354291353,Damaged
8.363329252,Damaged
8.372375002,Damaged
8.381427251,Damaged
8.390485379,Damaged
8.399548818,Damaged
8.408617054,Damaged
8.417689625,Damaged
8.426766121,Damaged
8.435846187,Damaged
8.444929518,Damaged
8.454015863,Damaged
8.463105025,Damaged
8.472196858,Damaged
8.481291269,Damaged
8.490388219,Damaged
8.499487721,Damaged
8.50858984,Damaged
8.517694695,Damaged
8.526802457,Damaged
8.535913349,Damaged
8.54502765,Damaged
8.554145688,Damaged
8.563267846,Damaged
8.572394558,Damaged
8.581526313,Damaged
8.590664706,Damaged
8.599810797,Damaged
8.608963963,Damaged
8.618123624,Damaged
8.62728925,Damaged
8.636460362,Damaged
8.645636528,Damaged
8.654817368,Damaged
8.66400255,Damaged
8.67319179,Damaged
8.682384858,Damaged
8.691581568,Damaged
8.700781788,Damaged
8.709985432,Damaged
8.719192467,Damaged
8.728402905,Damaged
8.737616813,Damaged
8.746834302,Damaged
8.756055535,Damaged
8.765280726,Damaged
8.774510136,Damaged
8.783744075,Damaged
8.792982906,Damaged
8.802227038,Damaged
8.811476931,Damaged
8.820733094,Damaged
8.829996085,Damaged
8.839266513,Damaged
8.848545036,Damaged
8.857832359,Damaged
8.867129241,Damaged
8.876436486,Damaged
8.885754951,Damaged
8.895085539,Damaged
8.904427084,Damaged
8.913776291,Damaged
8.923133205,Damaged
8.932497917,Damaged
8.941870488,Damaged
8.95125095,Damaged
8.960639309,Damaged
8.97003554,Damaged
8.97943959,Damaged
8.98885138,Damaged
8.998270798,Damaged
9.007697709,Damaged
9.017131944,Damaged
9.02657331,Damaged
9.036021582,Damaged
9.045476511,Damaged
9.054937814,Damaged
9.064405184,Damaged
9.073878284,Damaged
9.083356747,Damaged
9.09284018,Damaged
9.102328161,Damaged
9.111820239,Damaged
9.121315933,Damaged
9.130814737,Damaged
9.140316113,Damaged
9.149819498,Damaged
9.159324297,Damaged
9.16882989,Damaged
9.178335625,Damaged
9.187840825,Damaged
9.19734568,Damaged
9.206853864,Damaged
9.216366703,Damaged
9.22588506,Damaged
9.235409674,Damaged
9.244941163,Damaged
9.254480021,Damaged
9.264026619,Damaged
9.273581206,Damaged
9.283143908,Damaged
9.292714726,Damaged
9.302293541,Damaged
9.311880109,Damaged
9.321474064,Damaged
9.331074918,Damaged
9.340682057,Damaged
9.350294746,Damaged
9.359912129,Damaged
9.369533223,Damaged
9.379156926,Damaged
9.388782011,Damaged
9.398407127,Damaged
9.408030802,Damaged
9.417651442,Damaged
9.427267326,Damaged
9.436879188,Damaged
9.446493512,Damaged
9.456111265,Damaged
9.465732974,Damaged
9.47535912,Damaged
9.48499013,Damaged
9.494626381,Damaged
9.504268203,Damaged
9.513915873,Damaged
9.523569618,Damaged
9.533229615,Damaged
9.542895993,Damaged
9.552568827,Damaged
9.562248145,Damaged
9.571933923,Damaged
9.581626088,Damaged
9.591324516,Damaged
9.601029033,Damaged
9.610739414,Damaged
9.620455386,Damaged
9.630176624,Damaged
9.639902753,Damaged
9.649633348,Damaged
9.659367934,Damaged
9.669105987,Damaged
9.678848105,Damaged
9.688596386,Damaged
9.698351049,Damaged
9.708112235,Damaged
9.717880059,Damaged
9.727654615,Damaged
9.73743597,Damaged
9.747224167,Damaged
9.757019228,Damaged
9.766821146,Damaged
9.776629893,Damaged
9.786445415,Damaged
9.796267636,Damaged
9.806096453,Damaged
9.815931741,Damaged
9.82577335,Damaged
9.835621104,Damaged
9.845474805,Damaged
9.855334231,Damaged
9.865199134,Damaged
9.875069242,Damaged
9.884944261,Damaged
9.894823869,Damaged
9.904707723,Damaged
9.914595455,Damaged
9.924486671,Damaged
9.934380955,Damaged
9.944277866,Damaged
9.954176938,Damaged
9.96407827,Damaged
9.97398354,Damaged
9.983892879,Damaged
9.993806269,Damaged
10.0037237,Damaged
10.01364514,Damaged
10.0235706,Damaged
10.03350006,Damaged
10.04343352,Damaged
10.05337095,Damaged
10.06331237,Damaged
10.07325776,Damaged
10.08320713,Damaged
10.09316047,Damaged
10.10311778,Damaged
10.11307907,Damaged
10.12304434,Damaged
10.1330136,Damaged
10.14298685,Damaged
10.15296411,Damaged
10.16294538,Damaged
10.17293068,Damaged
10.18292002,Damaged
10.19291342,Damaged
10.20291089,Damaged
10.21291245,Damaged
10.22291813,Damaged
10.23292794,Damaged
10.24294191,Damaged
10.25296007,Damaged
10.26298243,Damaged
10.27300904,Damaged
10.28303992,Damaged
10.2930751,Damaged
10.30311461,Damaged
10.3131585,Damaged
10.32320679,Damaged
10.33325953,Damaged
10.34331675,Damaged
10.35337851,Damaged
10.36344483,Damaged
10.37351576,Damaged
10.38359136,Damaged
10.39367167,Damaged
10.40375674,Damaged
10.41384661,Damaged
10.42394135,Damaged
10.43404101,Damaged
10.44414564,Damaged
10.4542553,Damaged
10.46437006,Damaged
10.47448996,Damaged
10.48461508,Damaged
10.49474548,Damaged
10.50488122,Damaged
10.51502098,Damaged
10.52516177,Damaged
10.53530365,Damaged
10.5454468,Damaged
10.55559137,Damaged
10.56573752,Damaged
10.57588542,Damaged
10.58603523,Damaged
10.59618711,Damaged
10.60634122,Damaged
10.61649772,Damaged
10.62665676,Damaged
10.6368185,Damaged
10.6469831,Damaged
10.65715071,Damaged
10.66732148,Damaged
10.67749557,Damaged
10.68767313,Damaged
10.69785431,Damaged
10.70803925,Damaged
10.71822811,Damaged
10.72842104,Damaged
10.73861818,Damaged
10.74881967,Damaged
10.75902567,Damaged
10.76923631,Damaged
10.77945174,Damaged
10.78967209,Damaged
10.79989752,Damaged
10.81012816,Damaged
10.82036415,Damaged
10.83060562,Damaged
10.84085271,Damaged
10.85110557,Damaged
10.86136432,Damaged
10.87162909,Damaged
10.88190003,Damaged
10.89217726,Damaged
10.90246092,Damaged
10.91275112,Damaged
10.92304801,Damaged
10.93335172,Damaged
10.94366235,Damaged
10.95398006,Damaged
10.96430495,Damaged
10.97463715,Damaged
10.98497679,Damaged
10.99532399,Damaged
11.00567887,Damaged
11.01604155,Damaged
11.02641215,Damaged
11.03679078,Damaged
11.04717757,Damaged
11.05757263,Damaged
11.06797608,Damaged
11.07838803,Damaged
11.08880859,Damaged
11.09923788,Damaged
11.10967539,Damaged
11.12011487,Damaged
11.13055473,Damaged
11.14099501,Damaged
11.15143578,Damaged
11.16187712,Damaged
11.17231909,Damaged
11.18276178,Damaged
11.19320525,Damaged
11.20364959,Damaged
11.21409488,Damaged
11.22454121,Damaged
11.23498868,Damaged
11.24543736,Damaged
11.25588737,Damaged
11.2663388,Damaged
11.27679175,Damaged
11.28724633,Damaged
11.29770265,Damaged
11.30816082,Damaged
11.31862096,Damaged
11.32908317,Damaged
11.3395476,Damaged
11.35001435,Damaged
11.36048355,Damaged
11.37095535,Damaged
11.38142986,Damaged
11.39190723,Damaged
11.4023876,Damaged
11.41287111,Damaged
11.4233579,Damaged
11.43384813,Damaged
11.44434195,Damaged
11.45483951,Damaged
11.46534096,Damaged
11.47584648,Damaged
11.48635623,Damaged
11.49687037,Damaged
11.50738908,Damaged
11.51791252,Damaged
11.52844088,Damaged
11.53897434,Damaged
11.54951307,Damaged
11.56005727,Damaged
11.57060712,Damaged
11.58116282,Damaged
11.59172455,Damaged
11.60229253,Damaged
11.61286695,Damaged
11.62344802,Damaged
11.63403594,Damaged
11.64463092,Damaged
11.65523318,Damaged
11.66584294,Damaged
11.67646041,Damaged
11.68708491,Damaged
11.69771408,Damaged
11.70834764,Damaged
11.7189854,Damaged
11.7296272,Damaged
11.7402729,Damaged
11.75092233,Damaged
11.76157536,Damaged
11.77223185,Damaged
11.78289166,Damaged
11.79355468,Damaged
11.8042208,Damaged
11.8148899,Damaged
11.82556187,Damaged
11.83623664,Damaged
11.8469141,Damaged
11.85759418,Damaged
11.86827679,Damaged
11.87896189,Damaged
11.88964939,Damaged
11.90033925,Damaged
11.91103143,Damaged
11.92172587,Damaged
11.93242256,Damaged
11.94312145,Damaged
11.95382254,Damaged
11.9645258,Damaged
11.97523124,Damaged
11.98593885,Damaged
11.99664864,Damaged
12.00736063,Damaged
12.01807483,Damaged
12.02879128,Damaged
12.03951001,Damaged
12.05023106,Damaged
12.06095448,Damaged
12.07168033,Damaged
12.08240866,Damaged
12.09313956,Damaged
12.10387309,Damaged
12.11460933,Damaged
12.12534839,Damaged
12.13609034,Damaged
12.14683531,Damaged
12.15758339,Damaged
12.16833471,Damaged
12.17908938,Damaged
12.18984755,Damaged
12.20060935,Damaged
12.21137491,Damaged
12.2221444,Damaged
12.23291798,Damaged
12.2436958,Damaged
12.25447804,Damaged
12.26526488,Damaged
12.2760565,Damaged
12.28685311,Damaged
12.29765488,Damaged
12.30846205,Damaged
12.3192748,Damaged
12.33009338,Damaged
12.34091799,Damaged
12.35174889,Damaged
12.3625863,Damaged
12.37343047,Damaged
12.38428166,Damaged
12.39514014,Damaged
12.40600616,Damaged
12.41688001,Damaged
12.42776196,Damaged
12.4386523,Damaged
12.44955133,Damaged
12.46045935,Damaged
12.47137668,Damaged
12.48230362,Damaged
12.49323969,Damaged
12.50418373,Damaged
12.51513575,Damaged
12.52609579,Damaged
12.53706387,Damaged
12.54804002,Damaged
12.55902429,Damaged
12.57001667,Damaged
12.58101722,Damaged
12.59202593,Damaged
12.60304284,Damaged
12.61406796,Damaged
12.6251013,Damaged
12.63614288,Damaged
12.64719271,Damaged
12.6582508,Damaged
12.66931716,Damaged
12.68039179,Damaged
12.69147469,Damaged
12.70256587,Damaged
12.71366533,Damaged
12.72477305,Damaged
12.73588905,Damaged
12.7470133,Damaged
12.75814581,Damaged
12.76928656,Damaged
12.78043553,Damaged
12.79159272,Damaged
12.80275811,Damaged
12.81393167,Damaged
12.82511338,Damaged
12.83630323,Damaged
12.84750119,Damaged
12.85870722,Damaged
12.86992131,Damaged
12.88114342,Damaged
12.89237351,Damaged
12.90361156,Damaged
12.91485752,Damaged
12.92611136,Damaged
12.93737303,Damaged
12.94864249,Damaged
12.9599197,Damaged
12.9712046,Damaged
12.98249715,Damaged
12.99379731,Damaged
13.005105,Damaged
13.01642018,Damaged
13.0277428,Damaged
13.03907279,Damaged
13.05041008,Damaged
13.06175463,Damaged
13.07310636,Damaged
13.0844652,Damaged
13.09583108,Damaged
13.10720394,Damaged
13.11858369,Damaged
13.12997027,Damaged
13.1413636,Damaged
13.15276359,Damaged
13.16417017,Damaged
13.17558325,Damaged
13.18700274,Damaged
13.19842857,Damaged
13.20986063,Damaged
13.22129883,Damaged
13.23274309,Damaged
13.2441933,Damaged
13.25564938,Damaged
13.26711121,Damaged
13.2785787,Damaged
13.29005174,Damaged
13.30153023,Damaged
13.31301406,Damaged
13.32450312,Damaged
13.33599803,Damaged
13.34749943,Damaged
13.35900728,Damaged
13.37052151,Damaged
13.38204205,Damaged
13.39356883,Damaged
13.40510178,Damaged
13.41664084,Damaged
13.42818593,Damaged
13.43973697,Damaged
13.45129389,Damaged
13.46285661,Damaged
13.47442505,Damaged
13.48599913,Damaged
13.49757876,Damaged
13.50916386,Damaged
13.52075434,Damaged
13.53235011,Damaged
13.54395109,Damaged
13.55555717,Damaged
13.56716827,Damaged
13.57878429,Damaged
13.59040513,Damaged
13.60203069,Damaged
13.61366088,Damaged
13.62529557,Damaged
13.63693469,Damaged
13.6485781,Damaged
13.66022572,Damaged
13.67187742,Damaged
13.68353309,Damaged
13.69519263,Damaged
13.70685592,Damaged
13.71852283,Damaged
13.73019326,Damaged
13.74186707,Damaged
13.75354415,Damaged
13.76522437,Damaged
13.77690761,Damaged
13.78859374,Damaged
13.80028263,Damaged
13.81197414,Damaged
13.82366815,Damaged
13.83536452,Damaged
13.84706312,Damaged
13.8587638,Damaged
13.87046642,Damaged
13.88217085,Damaged
13.89387694,Damaged
13.90558454,Damaged
13.91729351,Damaged
13.92900369,Damaged
13.94071495,Damaged
13.95242712,Damaged
13.96414005,Damaged
13.97585519,Damaged
13.98757615,Damaged
13.99930293,Damaged
14.01103538,Damaged
14.02277336,Damaged
14.03451674,Damaged
14.0462654,Damaged
14.0580192,Damaged
14.06977805,Damaged
14.08154184,Damaged
14.09331047,Damaged
14.10508385,Damaged
14.1168619,Damaged
14.12864454,Damaged
14.14043171,Damaged
14.15222334,Damaged
14.16401938,Damaged
14.17581979,Damaged
14.18762451,Damaged
14.19943353,Damaged
14.21124682,Damaged
14.22306435,Damaged
14.23488612,Damaged
14.24671213,Damaged
14.25854237,Damaged
14.27037686,Damaged
14.28221562,Damaged
14.29405866,Damaged
14.30590604,Damaged
14.31775777,Damaged
14.32961392,Damaged
14.34147452,Damaged
14.35333966,Damaged
14.36520938,Damaged
14.37708378,Damaged
14.38896293,Damaged
14.40084692,Damaged
14.41273584,Damaged
14.42462981,Damaged
14.43652893,Damaged
14.44843333,Damaged
14.46034312,Damaged
14.47225845,Damaged
14.48417945,Damaged
14.49610626,Damaged
14.50803905,Damaged
14.51997798,Damaged
14.53192321,Damaged
14.54387492,Damaged
14.55583329,Damaged
14.56779852,Damaged
14.5797708,Damaged
14.59175034,Damaged
14.60373735,Damaged
14.61573204,Damaged
14.62773437,Damaged
14.639743,Damaged
14.65175773,Damaged
14.66377857,Damaged
14.67580555,Damaged
14.68783867,Damaged
14.69987793,Damaged
14.71192335,Damaged
14.72397493,Damaged
14.73603267,Damaged
14.74809657,Damaged
14.76016663,Damaged
14.77224285,Damaged
14.78432522,Damaged
14.79641374,Damaged
14.80850839,Damaged
14.82060916,Damaged
14.83271604,Damaged
14.84482902,Damaged
14.85694807,Damaged
14.86907318,Damaged
14.88120432,Damaged
14.89334147,Damaged
14.90548461,Damaged
14.9176337,Damaged
14.92978872,Damaged
14.94194964,Damaged
14.95411642,Damaged
14.96628902,Damaged
14.97846742,Damaged
14.99065156,Damaged
15.00284141,Damaged
15.01503693,Damaged
15.02723806,Damaged
15.03944476,Damaged
15.05165698,Damaged
15.06387467,Damaged
15.07609777,Damaged
15.08832623,Damaged
15.10055999,Damaged
15.11279899,Damaged
15.12504317,Damaged
15.13729247,Damaged
15.14954681,Damaged
15.16180614,Damaged
15.17407037,Damaged
15.18633945,Damaged
15.19861329,Damaged
15.21089182,Damaged
15.22317496,Damaged
15.23546263,Damaged
15.24775499,Damaged
15.26005251,Damaged
15.27235556,Damaged
15.28466449,Damaged
15.29697967,Damaged
15.30930141,Damaged
15.32163003,Damaged
15.33396584,Damaged
15.34630912,Damaged
15.35866014,Damaged
15.37101916,Damaged
15.38338641,Damaged
15.39576213,Damaged
15.40814653,Damaged
15.4205398,Damaged
15.43294212,Damaged
15.44535366,Damaged
15.45777457,Damaged
15.47020499,Damaged
15.48264504,Damaged
15.49509482,Damaged
15.50755443,Damaged
15.52002395,Damaged
15.53250342,Damaged
15.54499292,Damaged
15.55749245,Damaged
15.57000205,Damaged
15.58252171,Damaged
15.59505141,Damaged
15.60759114,Damaged
15.62014085,Damaged
15.63270048,Damaged
15.64526996,Damaged
15.65784919,Damaged
15.67043809,Damaged
15.68303652,Damaged
15.69564436,Damaged
15.70826146,Damaged
15.72088765,Damaged
15.73352276,Damaged
15.7461666,Damaged
15.75881896,Damaged
15.77147961,Damaged
15.78414833,Damaged
15.79682485,Damaged
15.80950866,Damaged
15.82219907,Damaged
15.83489581,Damaged
15.84759861,Damaged
15.86030722,Damaged
15.87302137,Damaged
15.88574081,Damaged
15.89846529,Damaged
15.91119458,Damaged
15.92392844,Damaged
15.93666662,Damaged
15.94940892,Damaged
15.96215509,Damaged
15.97490492,Damaged
15.9876582,Damaged
16.00041471,Damaged
16.01317426,Damaged
16.02593665,Damaged
16.03870167,Damaged
16.05146913,Damaged
16.06423886,Damaged
16.07701067,Damaged
16.08978438,Damaged
16.10255982,Damaged
16.11533683,Damaged
16.12811524,Damaged
16.14089489,Damaged
16.15367564,Damaged
16.16645732,Damaged
16.17923981,Damaged
16.19202296,Damaged
16.20480663,Damaged
16.21759071,Damaged
16.23037505,Damaged
16.24315955,Damaged
16.25594408,Damaged
16.26872855,Damaged
16.28151283,Damaged
16.29429683,Damaged
16.30708046,Damaged
16.31986362,Damaged
16.33264622,Damaged
16.34542819,Damaged
16.35820944,Damaged
16.3709899,Damaged
16.38377101,Damaged
16.39655688,Damaged
16.40934804,Damaged
16.4221448,Damaged
16.43494743,Damaged
16.44775619,Damaged
16.46057133,Damaged
16.47339306,Damaged
16.4862216,Damaged
16.49905711,Damaged
16.51189977,Damaged
16.52474972,Damaged
16.53760708,Damaged
16.55047196,Damaged
16.56334444,Damaged
16.5762246,Damaged
16.58911247,Damaged
16.60200809,Damaged
16.61491146,Damaged
16.62782257,Damaged
16.6407414,Damaged
16.65366788,Damaged
16.66660196,Damaged
16.67954354,Damaged
16.69249252,Damaged
16.70544876,Damaged
16.71841213,Damaged
16.73138244,Damaged
16.74435953,Damaged
16.75734317,Damaged
16.77033315,Damaged
16.78332923,Damaged
16.79633113,Damaged
16.80933858,Damaged
16.82235127,Damaged
16.83536888,Damaged
16.84839108,Damaged
16.86141749,Damaged
16.87444774,Damaged
16.88748144,Damaged
16.90051643,Damaged
16.91355007,Damaged
16.92658276,Damaged
16.93961491,Damaged
16.95264692,Damaged
16.96567921,Damaged
16.97871215,Damaged
16.99174613,Damaged
17.00478152,Damaged
17.01781868,Damaged
17.03085798,Damaged
17.04389977,Damaged
17.05694436,Damaged
17.06999211,Damaged
17.08304333,Damaged
17.09609833,Damaged
17.10915742,Damaged
17.12222089,Damaged
17.13528903,Damaged
17.14836212,Damaged
17.16144042,Damaged
17.17452421,Damaged
17.18761372,Damaged
17.20070921,Damaged
17.21381091,Damaged
17.22691905,Damaged
17.24003385,Damaged
17.2531555,Damaged
17.26628423,Damaged
17.27942021,Damaged
17.29256363,Damaged
17.30571466,Damaged
17.31887348,Damaged
17.33204024,Damaged
17.34521508,Damaged
17.35839816,Damaged
17.37158959,Damaged
17.38478951,Damaged
17.39799802,Damaged
17.41121524,Damaged
17.42444126,Damaged
17.43767618,Damaged
17.45092006,Damaged
17.46417298,Damaged
17.477435,Damaged
17.49070619,Damaged
17.50398658,Damaged
17.5172762,Damaged
17.53057494,Damaged
17.54388041,Damaged
17.55719195,Damaged
17.57050978,Damaged
17.58383409,Damaged
17.59716507,Damaged
17.61050287,Damaged
17.62384764,Damaged
17.6371995,Damaged
17.65055857,Damaged
17.66392494,Damaged
17.67729868,Damaged
17.69067986,Damaged
17.70406851,Damaged
17.71746467,Damaged
17.73086833,Damaged
17.7442795,Damaged
17.75769814,Damaged
17.77112422,Damaged
17.78455766,Damaged
17.7979984,Damaged
17.81144635,Damaged
17.82490138,Damaged
17.83836338,Damaged
17.8518322,Damaged
17.86530767,Damaged
17.87878963,Damaged
17.89227786,Damaged
17.90577217,Damaged
17.91927231,Damaged
17.93277805,Damaged
17.94628912,Damaged
17.95980524,Damaged
17.97332611,Damaged
17.98685142,Damaged
18.00038083,Damaged
18.013914,Damaged
18.02745055,Damaged
18.04099012,Damaged
18.05453229,Damaged
18.06807666,Damaged
18.08162278,Damaged
18.09517022,Damaged
18.10871849,Damaged
18.12226711,Damaged
18.13581559,Damaged
18.14936341,Damaged
18.16291002,Damaged
18.17645488,Damaged
18.18999742,Damaged
18.20353705,Damaged
18.21707316,Damaged
18.23060514,Damaged
18.24413235,Damaged
18.25765434,Damaged
18.27117538,Damaged
18.28469766,Damaged
18.29822145,Damaged
18.31174698,Damaged
18.32527449,Damaged
18.3388042,Damaged
18.35233631,Damaged
18.36587099,Damaged
18.37940842,Damaged
18.39294876,Damaged
18.40649214,Damaged
18.42003867,Damaged
18.43358848,Damaged
18.44714165,Damaged
18.46069825,Damaged
18.47425834,Damaged
18.48782198,Damaged
18.50138918,Damaged
18.51495996,Damaged
18.52853431,Damaged
18.54211223,Damaged
18.55569366,Damaged
18.56927857,Damaged
18.58286689,Damaged
18.59645854,Damaged
18.61005342,Damaged
18.62365141,Damaged
18.6372524,Damaged
18.65085624,Damaged
18.66446276,Damaged
18.6780718,Damaged
18.69168316,Damaged
18.70529664,Damaged
18.71891201,Damaged
18.73252904,Damaged
18.74614748,Damaged
18.75976706,Damaged
18.77338749,Damaged
18.78700847,Damaged
18.80062969,Damaged
18.81425082,Damaged
18.82787152,Damaged
18.84149141,Damaged
18.85511012,Damaged
18.86872726,Damaged
18.88234242,Damaged
18.89595518,Damaged
18.90956509,Damaged
18.92317247,Damaged
18.93677895,Damaged
18.95038474,Damaged
18.96399002,Damaged
18.97759496,Damaged
18.99119973,Damaged
19.00480451,Damaged
19.01840947,Damaged
19.0320148,Damaged
19.04562068,Damaged
19.05922729,Damaged
19.07283482,Damaged
19.08644346,Damaged
19.10005338,Damaged
19.1136648,Damaged
19.1272779,Damaged
19.14089288,Damaged
